treatment,leaf_number,image_number,surface,stomata_number,x,y,angle,length
COL-0 HL,1,ab-1,abaxial,21,290.75,129.25,100.176,19.812
COL-0 HL,1,ab-1,abaxial,31,124.75,119.75,129.289,21.319
COL-0 HL,1,ab-1,abaxial,11,390.25,119.25,-36.119,22.902
COL-0 HL,1,ab-1,abaxial,30,86,117,47.121,19.105
COL-0 HL,1,ab-1,abaxial,22,285.5,109.25,66.038,14.773
COL-0 HL,1,ab-1,abaxial,29,39.75,107.75,-6.34,13.583
COL-0 HL,1,ab-1,abaxial,24,199.25,106,91.146,25.005
COL-0 HL,1,ab-1,abaxial,10,429,97.25,67.694,21.077
COL-0 HL,1,ab-1,abaxial,23,229.5,95.75,46.081,18.742
COL-0 HL,1,ab-1,abaxial,25,182,91,13.241,17.464
COL-0 HL,1,ab-1,abaxial,28,34,89.75,58.782,19.294
COL-0 HL,1,ab-1,abaxial,26,115,80.25,87.337,21.523
COL-0 HL,1,ab-1,abaxial,27,60.5,76.75,120.018,25.986
COL-0 HL,1,ab-1,abaxial,7,344,72,87.51,23.022
COL-0 HL,1,ab-1,abaxial,9,417.5,71.25,-52.253,19.602
COL-0 HL,1,ab-1,abaxial,12,498.75,67.5,72.801,21.983
COL-0 HL,1,ab-1,abaxial,8,376,59.75,-59.657,23.754
COL-0 HL,1,ab-1,abaxial,13,509.75,39.25,18.435,1.581
COL-0 HL,1,ab-1,abaxial,5,207,38.25,55.561,21.219
COL-0 HL,1,ab-1,abaxial,4,180.75,31.5,7.275,23.691
COL-0 HL,1,ab-1,abaxial,1,25.25,11.75,-41.532,23.377
COL-0 HL,1,ab-1,abaxial,6,357.25,8.75,-78.024,16.867
COL-0 HL,1,ab-1,abaxial,3,181.5,5.25,23.429,16.348
COL-0 HL,1,ab-1,abaxial,2,136.5,0.5,-45,1.414
COL-0 HL,2,ab-1,abaxial,88,101.25,506,116.565,1.118
COL-0 HL,2,ab-1,abaxial,80,415.5,504.5,-35.838,22.204
COL-0 HL,2,ab-1,abaxial,85,189.75,494,130.365,13.124
COL-0 HL,2,ab-1,abaxial,78,480.25,493.25,104.421,18.069
COL-0 HL,2,ab-1,abaxial,79,383.25,487,-38.66,22.411
COL-0 HL,2,ab-1,abaxial,84,203,482,163.072,24.042
COL-0 HL,2,ab-1,abaxial,77,484.25,468,-44.215,25.812
COL-0 HL,2,ab-1,abaxial,83,210.75,464.75,144.728,25.11
COL-0 HL,2,ab-1,abaxial,87,106,456,167.196,22.561
COL-0 HL,2,ab-1,abaxial,81,345.75,454.75,-6.34,22.638
COL-0 HL,2,ab-1,abaxial,64,39,447.75,148.815,22.209
COL-0 HL,2,ab-1,abaxial,86,137.5,444,-164.476,18.682
COL-0 HL,2,ab-1,abaxial,82,318.5,443.25,142.001,20.304
COL-0 HL,2,ab-1,abaxial,76,448.25,442.25,-26.075,26.163
COL-0 HL,2,ab-1,abaxial,72,378.25,430.25,-21.194,26.277
COL-0 HL,2,ab-1,abaxial,63,86.75,423.5,91.364,21.006
COL-0 HL,2,ab-1,abaxial,62,67,422.25,86.532,16.53
COL-0 HL,2,ab-1,abaxial,71,346.75,416,-21.318,22.006
COL-0 HL,2,ab-1,abaxial,75,423.25,412.75,-57.339,23.162
COL-0 HL,2,ab-1,abaxial,69,233.75,385.5,-25.769,16.101
COL-0 HL,2,ab-1,abaxial,70,249,377.25,-4.514,19.059
COL-0 HL,2,ab-1,abaxial,89,473,377,50.528,22.023
COL-0 HL,2,ab-1,abaxial,61,1.75,375.5,0,1.5
COL-0 HL,2,ab-1,abaxial,65,151.25,375.25,131.309,21.966
COL-0 HL,2,ab-1,abaxial,60,66.25,360.75,120.379,16.808
COL-0 HL,2,ab-1,abaxial,91,462.75,357.75,69.228,15.508
COL-0 HL,2,ab-1,abaxial,73,372.25,357.75,78.69,22.946
COL-0 HL,2,ab-1,abaxial,66,137.75,348,105.154,24.865
COL-0 HL,2,ab-1,abaxial,59,93,347.5,133.152,21.932
COL-0 HL,2,ab-1,abaxial,74,355.75,346.25,-22.751,16.808
COL-0 HL,2,ab-1,abaxial,68,212.5,345.25,5.711,25.125
COL-0 HL,2,ab-1,abaxial,90,441,340.5,106.928,24.042
COL-0 HL,2,ab-1,abaxial,58,20.25,339,53.13,12.5
COL-0 HL,2,ab-1,abaxial,67,177.25,336,156.297,22.389
COL-0 HL,2,ab-1,abaxial,57,10.25,325.75,-35.538,21.506
COL-0 HL,2,ab-1,abaxial,56,228,310.75,-25.278,19.906
COL-0 HL,2,ab-1,abaxial,53,98.75,298,125.942,24.703
COL-0 HL,2,ab-1,abaxial,23,340.5,291.5,153.435,26.833
COL-0 HL,2,ab-1,abaxial,55,218.25,284.25,70.641,19.609
COL-0 HL,2,ab-1,abaxial,54,189.75,275.25,176.009,21.552
COL-0 HL,2,ab-1,abaxial,21,411.5,266.75,92.337,24.52
COL-0 HL,2,ab-1,abaxial,52,88.25,263.25,128.089,23.505
COL-0 HL,2,ab-1,abaxial,22,375.75,260,120.763,24.439
COL-0 HL,2,ab-1,abaxial,40,227.75,256.75,135,20.506
COL-0 HL,2,ab-1,abaxial,39,242.5,254.25,110.323,14.396
COL-0 HL,2,ab-1,abaxial,51,125.5,247.75,149.3,18.608
COL-0 HL,2,ab-1,abaxial,24,334.75,240.5,34.592,17.614
COL-0 HL,2,ab-1,abaxial,38,281.5,227.75,118.072,25.5
COL-0 HL,2,ab-1,abaxial,25,354.5,224,5.711,20.1
COL-0 HL,2,ab-1,abaxial,20,464,217.5,108.435,25.298
COL-0 HL,2,ab-1,abaxial,49,18.25,208.75,129.644,22.727
COL-0 HL,2,ab-1,abaxial,43,122,205.5,133.363,24.759
COL-0 HL,2,ab-1,abaxial,37,305.25,197.5,78.996,18.337
COL-0 HL,2,ab-1,abaxial,36,279.5,194.75,87.455,22.522
COL-0 HL,2,ab-1,abaxial,35,218.5,194.5,149.036,23.324
COL-0 HL,2,ab-1,abaxial,41,153.5,191.75,129.036,23.817
COL-0 HL,2,ab-1,abaxial,19,511,191.5,90,1
COL-0 HL,2,ab-1,abaxial,48,76.75,188.75,142.765,15.7
COL-0 HL,2,ab-1,abaxial,18,489.5,188,110.225,20.248
COL-0 HL,2,ab-1,abaxial,50,0.25,175.25,45,0.707
COL-0 HL,2,ab-1,abaxial,16,407.25,172.75,-29.291,23.505
COL-0 HL,2,ab-1,abaxial,44,84.75,172.75,147.529,19.558
COL-0 HL,2,ab-1,abaxial,42,179.75,163.5,158.682,22.006
COL-0 HL,2,ab-1,abaxial,15,372.5,161.75,15.376,20.742
COL-0 HL,2,ab-1,abaxial,17,463.75,150.5,-42.825,27.951
COL-0 HL,2,ab-1,abaxial,47,18.5,143.25,75.53,16.008
COL-0 HL,2,ab-1,abaxial,32,201.5,140.25,108.853,21.662
COL-0 HL,2,ab-1,abaxial,14,336,136,136.975,20.518
COL-0 HL,2,ab-1,abaxial,31,180.5,118.25,24.538,25.283
COL-0 HL,2,ab-1,abaxial,46,13.5,116.75,101.041,20.887
COL-0 HL,2,ab-1,abaxial,12,368.25,107.5,126.87,17.5
COL-0 HL,2,ab-1,abaxial,13,347.25,107.5,146.31,19.831
COL-0 HL,2,ab-1,abaxial,9,473.75,99.25,-45,21.92
COL-0 HL,2,ab-1,abaxial,10,400.75,96.5,125.942,24.703
COL-0 HL,2,ab-1,abaxial,33,234,91.5,116.565,20.125
COL-0 HL,2,ab-1,abaxial,30,164,86.75,-12.095,21.477
COL-0 HL,2,ab-1,abaxial,45,1,85,90,1
COL-0 HL,2,ab-1,abaxial,11,386,76.5,143.746,18.601
COL-0 HL,2,ab-1,abaxial,8,451,70,-15.255,22.804
COL-0 HL,2,ab-1,abaxial,28,84.75,69.25,1.123,25.505
COL-0 HL,2,ab-1,abaxial,34,226,69,77.471,18.439
COL-0 HL,2,ab-1,abaxial,29,156.5,60.25,22.036,22.655
COL-0 HL,2,ab-1,abaxial,7,502,52.75,-23.025,21.731
COL-0 HL,2,ab-1,abaxial,27,41.25,51.75,64.026,21.691
COL-0 HL,2,ab-1,abaxial,26,17,44,-14.744,19.647
COL-0 HL,2,ab-1,abaxial,5,358.5,21,32.005,18.868
COL-0 HL,2,ab-1,abaxial,6,423.25,11,-36.193,25.402
COL-0 HL,2,ab-1,abaxial,1,46.25,8.25,-19.231,22.771
COL-0 HL,2,ab-1,abaxial,4,379.75,6.75,10.84,23.927
COL-0 HL,2,ab-1,abaxial,2,131.25,5,-27.15,21.915
COL-0 HL,2,ab-1,abaxial,3,218.5,0,-26.565,1.118
COL-0 HL,3,ab-1,abaxial,73,47.5,502,131.424,22.672
COL-0 HL,3,ab-1,abaxial,60,472,493.75,47.911,20.887
COL-0 HL,3,ab-1,abaxial,59,406,493.5,75.964,20.616
COL-0 HL,3,ab-1,abaxial,61,488.5,483.75,-39.094,10.308
COL-0 HL,3,ab-1,abaxial,62,334.5,480.75,74.055,25.48
COL-0 HL,3,ab-1,abaxial,63,264.5,478.25,6.789,21.148
COL-0 HL,3,ab-1,abaxial,72,95,465.25,130.601,13.829
COL-0 HL,3,ab-1,abaxial,58,388.75,459.75,67.249,16.808
COL-0 HL,3,ab-1,abaxial,71,104,450,138.576,22.672
COL-0 HL,3,ab-1,abaxial,57,406.25,449.75,-8.616,16.688
COL-0 HL,3,ab-1,abaxial,64,236.5,438.75,92.545,22.522
COL-0 HL,3,ab-1,abaxial,66,185,435.5,14.036,24.739
COL-0 HL,3,ab-1,abaxial,69,119.5,433,16.39,17.72
COL-0 HL,3,ab-1,abaxial,68,124.5,412.25,84.428,20.597
COL-0 HL,3,ab-1,abaxial,70,72.5,411.75,71.2,24.824
COL-0 HL,3,ab-1,abaxial,65,264.5,399,90,25
COL-0 HL,3,ab-1,abaxial,52,424.75,392.75,-18.435,20.555
COL-0 HL,3,ab-1,abaxial,67,181.25,391.25,46.909,21.225
COL-0 HL,3,ab-1,abaxial,51,384.5,390,92.386,24.021
COL-0 HL,3,ab-1,abaxial,56,484.25,389,97.97,25.244
COL-0 HL,3,ab-1,abaxial,49,320,380.5,120.069,21.954
COL-0 HL,3,ab-1,abaxial,50,344.25,376.25,36.469,14.3
COL-0 HL,3,ab-1,abaxial,34,120,361,-3.576,16.031
COL-0 HL,3,ab-1,abaxial,35,198.25,359.25,128.48,24.91
COL-0 HL,3,ab-1,abaxial,55,497.75,358,18.853,21.662
COL-0 HL,3,ab-1,abaxial,33,101.25,355.75,48.691,21.966
COL-0 HL,3,ab-1,abaxial,48,353.75,334,36.193,25.402
COL-0 HL,3,ab-1,abaxial,32,52.5,329.75,68.682,22.006
COL-0 HL,3,ab-1,abaxial,47,328.75,328.25,168.024,16.867
COL-0 HL,3,ab-1,abaxial,53,446.25,320.25,68.806,26.277
COL-0 HL,3,ab-1,abaxial,38,224.5,313.75,143.13,22.5
COL-0 HL,3,ab-1,abaxial,31,83.25,295,28.61,18.795
COL-0 HL,3,ab-1,abaxial,37,202,292.75,174.71,27.115
COL-0 HL,3,ab-1,abaxial,36,163.25,281,132.647,25.831
COL-0 HL,3,ab-1,abaxial,46,372,271,141.34,19.209
COL-0 HL,3,ab-1,abaxial,54,506.5,270.5,69.775,20.248
COL-0 HL,3,ab-1,abaxial,30,71.75,265,91.432,20.006
COL-0 HL,3,ab-1,abaxial,39,217.25,260.25,58.134,21.783
COL-0 HL,3,ab-1,abaxial,44,322.25,259.25,77.005,20.012
COL-0 HL,3,ab-1,abaxial,45,351.5,247,122.276,22.472
COL-0 HL,3,ab-1,abaxial,29,67.25,241,-12.529,23.049
COL-0 HL,3,ab-1,abaxial,42,271.5,215.25,87.207,20.524
COL-0 HL,3,ab-1,abaxial,43,314.25,204.75,123.366,24.546
COL-0 HL,3,ab-1,abaxial,14,428.5,203.75,55.561,21.219
COL-0 HL,3,ab-1,abaxial,28,64,201,51.71,24.207
COL-0 HL,3,ab-1,abaxial,41,261.75,187.25,47.386,16.985
COL-0 HL,3,ab-1,abaxial,27,37.75,186.25,62.879,23.033
COL-0 HL,3,ab-1,abaxial,13,466.75,185,91.432,20.006
COL-0 HL,3,ab-1,abaxial,12,432.75,167,-42.089,20.887
COL-0 HL,3,ab-1,abaxial,15,312,154.25,111.801,18.848
COL-0 HL,3,ab-1,abaxial,40,260.5,151,138.366,24.083
COL-0 HL,3,ab-1,abaxial,11,405,132.5,2.862,20.025
COL-0 HL,3,ab-1,abaxial,16,284.75,121.25,31.866,21.783
COL-0 HL,3,ab-1,abaxial,22,130.75,113.75,39.289,21.319
COL-0 HL,3,ab-1,abaxial,26,60,97.25,44.091,22.277
COL-0 HL,3,ab-1,abaxial,10,391,93.75,-7.125,20.156
COL-0 HL,3,ab-1,abaxial,8,471.5,90.25,142.651,23.901
COL-0 HL,3,ab-1,abaxial,21,147.75,88.5,88.636,21.006
COL-0 HL,3,ab-1,abaxial,23,80.75,78.75,86.348,23.548
COL-0 HL,3,ab-1,abaxial,9,394.25,69,147.619,24.274
COL-0 HL,3,ab-1,abaxial,17,280.75,63.5,-19.747,20.718
COL-0 HL,3,ab-1,abaxial,20,187.75,61,113.806,18.581
COL-0 HL,3,ab-1,abaxial,18,240.75,60.25,101.31,22.946
COL-0 HL,3,ab-1,abaxial,25,22.75,60.25,61.699,22.147
COL-0 HL,3,ab-1,abaxial,7,491.5,53,141.34,19.209
COL-0 HL,3,ab-1,abaxial,24,77.25,45,139.145,24.459
COL-0 HL,3,ab-1,abaxial,19,209,42,37.875,22.804
COL-0 HL,3,ab-1,abaxial,6,453.75,32.25,118.142,24.382
COL-0 HL,3,ab-1,abaxial,5,506,17,70.56,18.028
COL-0 HL,3,ab-1,abaxial,2,254.75,3.75,71.565,1.581
COL-0 HL,3,ab-1,abaxial,3,388.5,3,-45,1.414
COL-0 HL,3,ab-1,abaxial,1,220,1,45,1.414
COL-0 HL,3,ab-1,abaxial,4,410,0.75,-26.565,1.118
COL-0 HL,4,ab-1,abaxial,73,182.75,511,0,0.5
COL-0 HL,4,ab-1,abaxial,72,261.5,510,45,2.828
COL-0 HL,4,ab-1,abaxial,71,335.5,500.25,44.091,22.277
COL-0 HL,4,ab-1,abaxial,69,230.25,498.5,95.711,25.125
COL-0 HL,4,ab-1,abaxial,74,511,489.5,90,1
COL-0 HL,4,ab-1,abaxial,66,22.5,488.75,96.459,26.669
COL-0 HL,4,ab-1,abaxial,67,167,485.25,66.615,20.156
COL-0 HL,4,ab-1,abaxial,70,297.5,483,114.444,24.166
COL-0 HL,4,ab-1,abaxial,48,430,467.25,72.719,23.564
COL-0 HL,4,ab-1,abaxial,65,44.75,453.75,135,23.335
COL-0 HL,4,ab-1,abaxial,68,202.75,450.5,78.44,22.456
COL-0 HL,4,ab-1,abaxial,64,95,449.75,101.094,25.986
COL-0 HL,4,ab-1,abaxial,50,304.75,437.5,32.969,22.051
COL-0 HL,4,ab-1,abaxial,75,511,433.75,90,0.5
COL-0 HL,4,ab-1,abaxial,47,423.25,430.25,53.366,24.3
COL-0 HL,4,ab-1,abaxial,63,108.25,426.25,-28.301,22.147
COL-0 HL,4,ab-1,abaxial,49,317.25,418.75,114.146,15.89
COL-0 HL,4,ab-1,abaxial,62,15.75,417,98.297,24.254
COL-0 HL,4,ab-1,abaxial,54,155.25,415.25,86.348,23.548
COL-0 HL,4,ab-1,abaxial,46,381.75,403.75,103.173,24.135
COL-0 HL,4,ab-1,abaxial,53,216.5,402,65.225,14.318
COL-0 HL,4,ab-1,abaxial,51,271.5,388,45,22.627
COL-0 HL,4,ab-1,abaxial,61,75.25,380.5,-27.216,19.679
COL-0 HL,4,ab-1,abaxial,52,229.5,376.75,103.092,22.074
COL-0 HL,4,ab-1,abaxial,60,35.25,364.75,38.089,23.505
COL-0 HL,4,ab-1,abaxial,44,444.5,359.75,74.876,19.164
COL-0 HL,4,ab-1,abaxial,45,419.75,359.75,39.644,22.727
COL-0 HL,4,ab-1,abaxial,59,70.5,357.75,6.483,22.142
COL-0 HL,4,ab-1,abaxial,55,178.25,349.75,114.864,22.594
COL-0 HL,4,ab-1,abaxial,40,344,340.75,101.041,20.887
COL-0 HL,4,ab-1,abaxial,42,410.5,331.5,92.726,21.024
COL-0 HL,4,ab-1,abaxial,39,291.75,327.5,-36.607,21.8
COL-0 HL,4,ab-1,abaxial,58,62.75,322.5,-5.08,22.589
COL-0 HL,4,ab-1,abaxial,56,185.5,320.25,41.987,20.18
COL-0 HL,4,ab-1,abaxial,43,493.25,319.75,100.84,23.927
COL-0 HL,4,ab-1,abaxial,57,209,311.5,126.87,25
COL-0 HL,4,ab-1,abaxial,41,366.5,310,-35.838,22.204
COL-0 HL,4,ab-1,abaxial,38,268.5,299.5,-2.386,24.021
COL-0 HL,4,ab-1,abaxial,35,450.5,280,104.036,24.739
COL-0 HL,4,ab-1,abaxial,37,81.5,276,38.66,19.209
COL-0 HL,4,ab-1,abaxial,34,413.25,267.25,129.958,24.135
COL-0 HL,4,ab-1,abaxial,32,259.25,263.75,52.352,22.102
COL-0 HL,4,ab-1,abaxial,36,500,251,11.889,19.416
COL-0 HL,4,ab-1,abaxial,33,396.25,244.75,124.046,22.327
COL-0 HL,4,ab-1,abaxial,28,56.5,242.75,66.297,22.389
COL-0 HL,4,ab-1,abaxial,31,221.5,242.5,151.557,27.295
COL-0 HL,4,ab-1,abaxial,29,97.25,242.25,143.366,24.3
COL-0 HL,4,ab-1,abaxial,30,126,232.25,156.975,21.731
COL-0 HL,4,ab-1,abaxial,27,8.25,226.5,54.293,19.704
COL-0 HL,4,ab-1,abaxial,21,499,220.75,137.49,24.418
COL-0 HL,4,ab-1,abaxial,22,312.75,208.25,135,23.335
COL-0 HL,4,ab-1,abaxial,26,21.25,205.75,86.009,21.552
COL-0 HL,4,ab-1,abaxial,20,437,205,133.452,26.173
COL-0 HL,4,ab-1,abaxial,24,219.25,186.75,-3.991,21.552
COL-0 HL,4,ab-1,abaxial,23,253.25,185,11.041,20.887
COL-0 HL,4,ab-1,abaxial,25,106.75,171.5,37.569,24.602
COL-0 HL,4,ab-1,abaxial,19,388,165,84.806,22.091
COL-0 HL,4,ab-1,abaxial,11,327,141,118.61,25.06
COL-0 HL,4,ab-1,abaxial,10,293.5,139.5,120.069,21.954
COL-0 HL,4,ab-1,abaxial,17,428.5,131.5,123.69,25.239
COL-0 HL,4,ab-1,abaxial,9,246.5,127.75,9.462,21.29
COL-0 HL,4,ab-1,abaxial,18,386,119,103.392,21.587
COL-0 HL,4,ab-1,abaxial,16,485.25,118,124.624,25.52
COL-0 HL,4,ab-1,abaxial,12,334.75,102,51.147,23.114
COL-0 HL,4,ab-1,abaxial,5,109.75,99.25,42.797,18.398
COL-0 HL,4,ab-1,abaxial,4,87.25,98.75,98.471,23.759
COL-0 HL,4,ab-1,abaxial,13,448.25,91.5,134.029,20.863
COL-0 HL,4,ab-1,abaxial,8,199,88.75,97.275,23.691
COL-0 HL,4,ab-1,abaxial,3,73.25,69,-75.964,22.677
COL-0 HL,4,ab-1,abaxial,14,457.75,65.25,141.52,24.91
COL-0 HL,4,ab-1,abaxial,6,168.75,63,96.789,21.148
COL-0 HL,4,ab-1,abaxial,15,473.25,47.75,121.866,21.783
COL-0 HL,4,ab-1,abaxial,1,19.25,40.75,-20.095,21.829
COL-0 HL,4,ab-1,abaxial,7,205,36.25,137.816,21.593
COL-0 HL,4,ab-1,abaxial,2,75.5,7,-90,1
COL-0 HL,1,ab-2,abaxial,61,13.75,499,140.631,25.224
COL-0 HL,1,ab-2,abaxial,58,195,475.5,-45,1.414
COL-0 HL,1,ab-2,abaxial,59,288,451,5.194,22.091
COL-0 HL,1,ab-2,abaxial,57,183,445.25,118.217,23.265
COL-0 HL,1,ab-2,abaxial,55,20.5,443.25,103.627,16.978
COL-0 HL,1,ab-2,abaxial,54,35.75,432.75,55.886,18.722
COL-0 HL,1,ab-2,abaxial,35,504.75,425.25,117.181,20.797
COL-0 HL,1,ab-2,abaxial,60,316,425.25,31.701,19.981
COL-0 HL,1,ab-2,abaxial,56,146.25,418.5,161.147,21.662
COL-0 HL,1,ab-2,abaxial,53,13,407.75,95.315,21.593
COL-0 HL,1,ab-2,abaxial,36,383,393.25,138.504,17.357
COL-0 HL,1,ab-2,abaxial,34,460,392.25,71.2,24.824
COL-0 HL,1,ab-2,abaxial,44,132,381.5,160.71,21.19
COL-0 HL,1,ab-2,abaxial,43,164.5,377.5,174.56,21.095
COL-0 HL,1,ab-2,abaxial,37,398.75,371.5,143.973,20.402
COL-0 HL,1,ab-2,abaxial,38,376,366.25,58.782,19.294
COL-0 HL,1,ab-2,abaxial,33,485,361.5,63.435,24.597
COL-0 HL,1,ab-2,abaxial,52,1.75,354.75,71.565,1.581
COL-0 HL,1,ab-2,abaxial,42,255.25,348.75,123.311,20.94
COL-0 HL,1,ab-2,abaxial,41,293.25,348,137.726,22.299
COL-0 HL,1,ab-2,abaxial,39,389,319.75,-7.496,19.164
COL-0 HL,1,ab-2,abaxial,48,86.25,314.5,122.574,21.36
COL-0 HL,1,ab-2,abaxial,51,14.5,311.5,146.31,25.239
COL-0 HL,1,ab-2,abaxial,47,104,311.25,93.27,17.529
COL-0 HL,1,ab-2,abaxial,45,186.75,310,100.62,24.418
COL-0 HL,1,ab-2,abaxial,40,300.5,308.75,43.958,19.449
COL-0 HL,1,ab-2,abaxial,32,483.5,299.75,84.92,22.589
COL-0 HL,1,ab-2,abaxial,49,63.5,298.25,90,23.5
COL-0 HL,1,ab-2,abaxial,31,434.75,276,78.93,23.436
COL-0 HL,1,ab-2,abaxial,46,187.75,263.25,131.73,24.789
COL-0 HL,1,ab-2,abaxial,50,51.75,258.75,43.21,22.638
COL-0 HL,1,ab-2,abaxial,30,395.25,252,79.38,24.418
COL-0 HL,1,ab-2,abaxial,26,229,243.75,1.909,15.008
COL-0 HL,1,ab-2,abaxial,22,65.5,232.25,21.541,20.427
COL-0 HL,1,ab-2,abaxial,23,132.75,229,129.207,24.52
COL-0 HL,1,ab-2,abaxial,21,9.5,228.75,73.686,21.36
COL-0 HL,1,ab-2,abaxial,24,229.5,226.25,4.764,18.062
COL-0 HL,1,ab-2,abaxial,25,273,216.5,-45,24.042
COL-0 HL,1,ab-2,abaxial,29,432.75,210.5,61.294,23.943
COL-0 HL,1,ab-2,abaxial,20,8.25,197,45.971,20.863
COL-0 HL,1,ab-2,abaxial,28,344.5,195.75,-1.302,22.006
COL-0 HL,1,ab-2,abaxial,27,298.25,185.75,-49.764,25.544
COL-0 HL,1,ab-2,abaxial,17,183.75,178.25,146.004,25.933
COL-0 HL,1,ab-2,abaxial,14,336.5,136.25,142.651,23.901
COL-0 HL,1,ab-2,abaxial,13,388.25,131.5,21.318,22.006
COL-0 HL,1,ab-2,abaxial,19,88.75,121,154.916,25.947
COL-0 HL,1,ab-2,abaxial,12,460.5,115.75,58.173,17.066
COL-0 HL,1,ab-2,abaxial,11,505,104.75,56.31,19.831
COL-0 HL,1,ab-2,abaxial,18,143.25,101,46.042,19.449
COL-0 HL,1,ab-2,abaxial,8,382.5,93.75,132.274,22.299
COL-0 HL,1,ab-2,abaxial,15,295,93.5,133.452,26.173
COL-0 HL,1,ab-2,abaxial,10,475.75,91.75,125.272,25.11
COL-0 HL,1,ab-2,abaxial,16,251.5,87,116.565,22.361
COL-0 HL,1,ab-2,abaxial,2,39.5,64.25,94.316,26.575
COL-0 HL,1,ab-2,abaxial,3,128.25,61.25,73.179,22.461
COL-0 HL,1,ab-2,abaxial,4,169,45.5,2.603,22.023
COL-0 HL,1,ab-2,abaxial,9,489,32,42.879,19.105
COL-0 HL,1,ab-2,abaxial,1,15.75,22.25,-43.409,25.466
COL-0 HL,1,ab-2,abaxial,7,292,20,97.765,22.204
COL-0 HL,1,ab-2,abaxial,5,246.5,7.25,-47.911,20.887
COL-0 HL,1,ab-2,abaxial,6,280.75,0,0,0.5
COL-0 HL,2,ab-2,abaxial,63,222.25,511,0,0.5
COL-0 HL,2,ab-2,abaxial,69,126,509,90,2
COL-0 HL,2,ab-2,abaxial,66,373.75,502,132.51,24.418
COL-0 HL,2,ab-2,abaxial,62,206,501.75,-66.297,22.389
COL-0 HL,2,ab-2,abaxial,65,300.25,497.75,55.437,27.322
COL-0 HL,2,ab-2,abaxial,61,202.75,477.5,88.409,18.007
COL-0 HL,2,ab-2,abaxial,64,276,477.25,122.969,22.051
COL-0 HL,2,ab-2,abaxial,57,20.25,472.5,135.83,24.398
COL-0 HL,2,ab-2,abaxial,67,377,467.25,-12.68,20.5
COL-0 HL,2,ab-2,abaxial,56,57,459.5,128.29,24.207
COL-0 HL,2,ab-2,abaxial,68,364.75,451.25,139.574,17.734
COL-0 HL,2,ab-2,abaxial,55,125.75,439.25,116.03,23.927
COL-0 HL,2,ab-2,abaxial,54,180.25,434,132.184,21.593
COL-0 HL,2,ab-2,abaxial,53,189.5,418.75,69.274,19.78
COL-0 HL,2,ab-2,abaxial,51,258.5,414.75,160.346,22.299
COL-0 HL,2,ab-2,abaxial,48,378.5,410.5,112.62,26
COL-0 HL,2,ab-2,abaxial,47,507.5,408.5,63.435,2.236
COL-0 HL,2,ab-2,abaxial,43,414.5,401.5,-34.509,19.416
COL-0 HL,2,ab-2,abaxial,58,26.25,400,72.646,25.145
COL-0 HL,2,ab-2,abaxial,49,361.25,391.25,79.287,18.828
COL-0 HL,2,ab-2,abaxial,52,222.75,390.75,141.52,24.91
COL-0 HL,2,ab-2,abaxial,50,305.75,389,137.564,23.712
COL-0 HL,2,ab-2,abaxial,42,402.5,386,62.103,19.235
COL-0 HL,2,ab-2,abaxial,60,86.5,354.25,106.587,24.52
COL-0 HL,2,ab-2,abaxial,37,207.75,345,152.904,24.151
COL-0 HL,2,ab-2,abaxial,59,38.75,328.75,55.954,22.327
COL-0 HL,2,ab-2,abaxial,38,139,324,127.304,26.401
COL-0 HL,2,ab-2,abaxial,46,510.5,320,-45,1.414
COL-0 HL,2,ab-2,abaxial,36,183.25,312.5,123.179,15.532
COL-0 HL,2,ab-2,abaxial,39,285.5,310.5,117.646,23.707
COL-0 HL,2,ab-2,abaxial,40,315,305.75,137.231,27.244
COL-0 HL,2,ab-2,abaxial,41,347.5,300.75,73.413,24.52
COL-0 HL,2,ab-2,abaxial,33,142,297.25,90,22.5
COL-0 HL,2,ab-2,abaxial,45,477.5,293.75,-23.025,21.731
COL-0 HL,2,ab-2,abaxial,32,57.75,290.25,-72.3,24.668
COL-0 HL,2,ab-2,abaxial,44,449.5,284,-12.265,23.537
COL-0 HL,2,ab-2,abaxial,35,219,267.5,36.87,25
COL-0 HL,2,ab-2,abaxial,34,180.5,266,-54.462,25.807
COL-0 HL,2,ab-2,abaxial,24,320.75,251.75,-34.875,20.112
COL-0 HL,2,ab-2,abaxial,23,432.5,234.25,45.83,24.398
COL-0 HL,2,ab-2,abaxial,25,283.25,210,15.35,26.443
COL-0 HL,2,ab-2,abaxial,26,245.25,197.25,-36.674,29.3
COL-0 HL,2,ab-2,abaxial,22,457.5,193.5,-64.537,23.259
COL-0 HL,2,ab-2,abaxial,4,31.75,183.75,-41.906,26.201
COL-0 HL,2,ab-2,abaxial,5,115.5,181.5,-35.538,17.205
COL-0 HL,2,ab-2,abaxial,7,152.25,171.5,-47.353,25.831
COL-0 HL,2,ab-2,abaxial,6,124.75,164.75,-46.79,22.638
COL-0 HL,2,ab-2,abaxial,30,341.5,158.5,-39.472,22.023
COL-0 HL,2,ab-2,abaxial,31,363.75,157.25,27.255,18.561
COL-0 HL,2,ab-2,abaxial,27,218.75,142.75,120.964,26.239
COL-0 HL,2,ab-2,abaxial,20,479.25,138.5,-75.174,17.586
COL-0 HL,2,ab-2,abaxial,28,279.25,127,-47.816,21.593
COL-0 HL,2,ab-2,abaxial,29,312.5,119.75,8.653,23.265
