"treatment","leaf_number","image_number","x","y","area","reject","surface","stomata_number","angle","length","light","density"
"COL-0",3,"ab-2",70.75,203.5,NA,TRUE,"abaxial",5,74.624,20.742,"Medium Light",30
"COL-0",3,"ab-2",80.25,40.75,NA,TRUE,"abaxial",1,-39.289,21.319,"Medium Light",30
"COL-0",3,"ab-2",89.25,244.25,7292.14904504334,FALSE,"abaxial",6,79.16,23.927,"Medium Light",30
"COL-0",3,"ab-3",0.25,429.5,NA,TRUE,"abaxial",10,63.435,NA,"Medium Light",27
"COL-0",3,"ab-3",118.75,419.25,NA,TRUE,"abaxial",11,-66.448,21.272,"Medium Light",27
"COL-0",3,"ab-3",132.75,289.25,11895.6708428302,FALSE,"abaxial",7,78.69,22.946,"Medium Light",27
"COL-0",3,"ab-3",143.5,199.25,8953.54467172538,FALSE,"abaxial",5,78.959,20.887,"Medium Light",27
"COL-0",3,"ab-3",150.75,73.25,NA,TRUE,"abaxial",3,-19.231,22.771,"Medium Light",27
"COL-0",3,"ab-3",185,482,NA,TRUE,"abaxial",12,63.435,22.361,"Medium Light",27
"COL-0",3,"ab-3",225.5,250,6652.77514022561,FALSE,"abaxial",8,-43.025,20.518,"Medium Light",27
"COL-0",3,"ab-3",236.5,153.25,11619.5321645413,FALSE,"abaxial",4,-6.789,21.148,"Medium Light",27
"COL-0",3,"ab-3",261.75,281.75,12234.0093482188,FALSE,"abaxial",13,48.691,21.966,"Medium Light",27
"COL-0",3,"ab-3",276.5,174.5,13142.3238014529,FALSE,"abaxial",24,48.814,21.26,"Medium Light",27
"COL-0",3,"ab-3",291,475.5,NA,TRUE,"abaxial",17,37.405,21.401,"Medium Light",27
"COL-0",3,"ab-3",3.5,376.25,NA,TRUE,"abaxial",9,87.455,22.522,"Medium Light",27
"COL-0",3,"ab-3",309.25,376.5,10216.498097644,FALSE,"abaxial",14,41.082,25.87,"Medium Light",27
"COL-0",3,"ab-3",354,383.5,6334.16643209792,FALSE,"abaxial",15,-43.152,21.932,"Medium Light",27
"COL-0",3,"ab-3",389.25,417.75,NA,TRUE,"abaxial",16,-31.373,24.01,"Medium Light",27
"COL-0",3,"ab-3",408.25,60.5,12544.0184212847,FALSE,"abaxial",25,19.747,20.718,"Medium Light",27
"COL-0",3,"ab-3",411.75,19.5,NA,TRUE,"abaxial",27,11.041,20.887,"Medium Light",27
"COL-0",3,"ab-3",435.25,45,NA,FALSE,"abaxial",26,29.427,22.389,"Medium Light",27
"COL-0",3,"ab-3",439.75,230.25,13495.2109998414,FALSE,"abaxial",22,22.011,25.348,"Medium Light",27
"COL-0",3,"ab-3",446.75,336.25,7415.9869408716,FALSE,"abaxial",18,-60.068,19.039,"Medium Light",27
"COL-0",3,"ab-3",479.5,179.75,NA,FALSE,"abaxial",23,75.069,23.286,"Medium Light",27
"COL-0",3,"ab-3",487.25,348.25,NA,TRUE,"abaxial",19,74.982,21.225,"Medium Light",27
"COL-0",3,"ab-3",493.75,312,NA,TRUE,"abaxial",20,33.69,19.831,"Medium Light",27
"COL-0",3,"ab-3",510,500.75,NA,TRUE,"abaxial",21,-90,NA,"Medium Light",27
"COL-0",3,"ab-3",61,115,NA,TRUE,"abaxial",2,-84.806,22.091,"Medium Light",27
"COL-0",3,"ab-3",74,238.75,NA,TRUE,"abaxial",6,28.926,21.708,"Medium Light",27
"COL-0",3,"ab-3",98.25,6.25,NA,TRUE,"abaxial",1,71.565,NA,"Medium Light",27
"COL-0",3,"ab-4",0.75,455.25,NA,TRUE,"abaxial",22,45,NA,"Medium Light",23
"COL-0",3,"ab-4",109.25,330.5,5166.7202150158,FALSE,"abaxial",13,-78.44,22.456,"Medium Light",23
"COL-0",3,"ab-4",134.75,409,NA,TRUE,"abaxial",16,-88.755,23.005,"Medium Light",23
"COL-0",3,"ab-4",138.75,96,NA,TRUE,"abaxial",2,75.426,25.831,"Medium Light",23
"COL-0",3,"ab-4",145.25,238.5,14845.8012817757,FALSE,"abaxial",9,37.569,24.602,"Medium Light",23
"COL-0",3,"ab-4",192.5,365.25,6923.00589249538,FALSE,"abaxial",14,-70.427,23.88,"Medium Light",23
"COL-0",3,"ab-4",210.25,235.25,9656.97202810522,FALSE,"abaxial",10,-52.352,22.102,"Medium Light",23
"COL-0",3,"ab-4",217.75,393,10523.4766895824,FALSE,"abaxial",15,-34.439,21.219,"Medium Light",23
"COL-0",3,"ab-4",225.5,88.5,NA,TRUE,"abaxial",3,51.34,25.612,"Medium Light",23
"COL-0",3,"ab-4",23,56.25,NA,TRUE,"abaxial",1,60.832,24.622,"Medium Light",23
"COL-0",3,"ab-4",274.5,104.75,4645.08539561631,FALSE,"abaxial",4,-65.225,21.477,"Medium Light",23
"COL-0",3,"ab-4",296.5,202.75,11032.4151629118,FALSE,"abaxial",6,79.461,21.869,"Medium Light",23
"COL-0",3,"ab-4",297.5,266,10787.7976672497,FALSE,"abaxial",11,-55.008,24.413,"Medium Light",23
"COL-0",3,"ab-4",303.25,92,NA,TRUE,"abaxial",5,-22.989,17.923,"Medium Light",23
"COL-0",3,"ab-4",303.5,511,NA,TRUE,"abaxial",21,0,NA,"Medium Light",23
"COL-0",3,"ab-4",334.75,357.25,11794.7303531843,FALSE,"abaxial",17,-66.448,21.272,"Medium Light",23
"COL-0",3,"ab-4",338.25,469.5,NA,TRUE,"abaxial",20,63.435,19.007,"Medium Light",23
"COL-0",3,"ab-4",367.25,444.75,NA,TRUE,"abaxial",19,35.538,21.506,"Medium Light",23
"COL-0",3,"ab-4",435.5,380,NA,TRUE,"abaxial",18,21.371,24.698,"Medium Light",23
"COL-0",3,"ab-4",449.5,1.5,NA,TRUE,"abaxial",23,45,NA,"Medium Light",23
"COL-0",3,"ab-4",465.75,207.75,NA,TRUE,"abaxial",7,64.026,21.691,"Medium Light",23
"COL-0",3,"ab-4",491.25,226,NA,TRUE,"abaxial",8,58.815,22.209,"Medium Light",23
"COL-0",3,"ab-4",85.75,321.75,NA,TRUE,"abaxial",12,-33.232,17.335,"Medium Light",23
"COL-0",3,"ad-1",109,213.25,NA,TRUE,"adaxial",2,-18.778,26.405,"Medium Light",19
"COL-0",3,"ad-1",147.75,72.25,NA,TRUE,"adaxial",1,-79.824,19.812,"Medium Light",19
"COL-0",3,"ad-1",154.5,479.5,NA,TRUE,"adaxial",8,-58.671,26.926,"Medium Light",19
"COL-0",3,"ad-1",16.25,303.25,NA,TRUE,"adaxial",4,78.179,21.966,"Medium Light",19
"COL-0",3,"ad-1",174.75,318,15910.5611740593,FALSE,"adaxial",6,-34.439,21.219,"Medium Light",19
"COL-0",3,"ad-1",213.75,234.75,14474.5754679847,FALSE,"adaxial",3,-75.651,22.192,"Medium Light",19
"COL-0",3,"ad-1",258.25,0.5,NA,FALSE,"adaxial",19,0,NA,"Medium Light",19
"COL-0",3,"ad-1",296.5,442.75,NA,TRUE,"adaxial",9,-40.462,22.344,"Medium Light",19
"COL-0",3,"ad-1",308.25,131.25,20008.7164156205,FALSE,"adaxial",16,-35.272,25.11,"Medium Light",19
"COL-0",3,"ad-1",333.75,447.25,NA,TRUE,"adaxial",10,-33.311,20.94,"Medium Light",19
"COL-0",3,"ad-1",342.75,276.75,14895.3204066292,FALSE,"adaxial",14,-69.905,21.829,"Medium Light",19
"COL-0",3,"ad-1",383.75,349.25,10654.3998911125,FALSE,"adaxial",11,-32.661,23.162,"Medium Light",19
"COL-0",3,"ad-1",40.5,502.75,NA,TRUE,"adaxial",7,-56.31,19.831,"Medium Light",19
"COL-0",3,"ad-1",433.75,196,NA,TRUE,"adaxial",15,73.856,19.78,"Medium Light",19
"COL-0",3,"ad-1",434.5,13.25,NA,FALSE,"adaxial",18,10.437,19.32,"Medium Light",19
"COL-0",3,"ad-1",465.75,373,NA,FALSE,"adaxial",12,-17.879,16.286,"Medium Light",19
"COL-0",3,"ad-1",488.75,105.25,NA,TRUE,"adaxial",17,77.005,20.012,"Medium Light",19
"COL-0",3,"ad-1",494.5,260.75,NA,TRUE,"adaxial",13,24.102,20.815,"Medium Light",19
"COL-0",3,"ad-1",68,323.75,12693.0451367351,FALSE,"adaxial",5,84.144,19.602,"Medium Light",19
"COL-0",3,"ad-2",104.75,418.75,NA,TRUE,"adaxial",13,-31.866,21.783,"Medium Light",19
"COL-0",3,"ad-2",105.5,34.5,NA,FALSE,"adaxial",4,71.565,25.298,"Medium Light",19
"COL-0",3,"ad-2",13.75,116.75,NA,FALSE,"adaxial",2,-43.091,21.225,"Medium Light",19
"COL-0",3,"ad-2",164.75,144.25,10683.3757259922,FALSE,"adaxial",5,5.389,26.618,"Medium Light",19
"COL-0",3,"ad-2",168.25,336.75,8903.40736448144,FALSE,"adaxial",11,-68.962,20.893,"Medium Light",19
"COL-0",3,"ad-2",190.75,209.5,14034.5042609123,FALSE,"adaxial",7,-36.607,21.8,"Medium Light",19
"COL-0",3,"ad-2",192.75,454.75,NA,TRUE,"adaxial",14,65.136,22.594,"Medium Light",19
"COL-0",3,"ad-2",20.5,233,NA,TRUE,"adaxial",9,-7.431,23.195,"Medium Light",19
"COL-0",3,"ad-2",220.75,37.25,NA,FALSE,"adaxial",6,-46.909,21.225,"Medium Light",19
"COL-0",3,"ad-2",225.25,365.5,12164.7759115678,FALSE,"adaxial",12,75.324,21.708,"Medium Light",19
"COL-0",3,"ad-2",318,275.5,15866.7861067442,FALSE,"adaxial",18,-19.799,26.571,"Medium Light",19
"COL-0",3,"ad-2",357.75,134.25,NA,FALSE,"adaxial",19,-83.047,20.652,"Medium Light",19
"COL-0",3,"ad-2",384.75,379,NA,TRUE,"adaxial",16,-32.152,20.67,"Medium Light",19
"COL-0",3,"ad-2",423.5,296,NA,FALSE,"adaxial",17,-76.608,21.587,"Medium Light",19
"COL-0",3,"ad-2",51,37,NA,FALSE,"adaxial",1,66.038,19.698,"Medium Light",19
"COL-0",3,"ad-2",65.5,226.75,7862.50088248081,FALSE,"adaxial",8,-76.293,21.101,"Medium Light",19
"COL-0",3,"ad-2",74.75,133.25,7344.69882596256,FALSE,"adaxial",3,-86.186,22.55,"Medium Light",19
"COL-0",3,"ad-2",87,324.75,NA,TRUE,"adaxial",10,44.145,23.691,"Medium Light",19
"COL-0",3,"ad-2",96.5,510.5,NA,TRUE,"adaxial",15,0,NA,"Medium Light",19
"COL-0",3,"ad-3",102.25,53.25,NA,TRUE,"adaxial",1,-37.147,20.7,"Medium Light",20
"COL-0",3,"ad-3",105.5,184.25,4710.4185351908,FALSE,"adaxial",3,-64.134,18.337,"Medium Light",20
"COL-0",3,"ad-3",146.75,205,6149.42978218063,FALSE,"adaxial",5,69.075,18.2,"Medium Light",20
"COL-0",3,"ad-3",151,316,14750.0770715669,FALSE,"adaxial",8,87.397,22.023,"Medium Light",20
"COL-0",3,"ad-3",168,145,10950.9843494182,FALSE,"adaxial",2,4.97,23.087,"Medium Light",20
"COL-0",3,"ad-3",171.5,474.5,NA,TRUE,"adaxial",13,26.565,22.361,"Medium Light",20
"COL-0",3,"ad-3",235.5,315.75,11259.7579092971,FALSE,"adaxial",9,-61.783,23.265,"Medium Light",20
"COL-0",3,"ad-3",238,188,9614.10256360438,FALSE,"adaxial",6,68.749,19.313,"Medium Light",20
"COL-0",3,"ad-3",250.75,233.5,10529.0149044286,FALSE,"adaxial",7,73.856,19.78,"Medium Light",20
"COL-0",3,"ad-3",291.25,412.5,NA,TRUE,"adaxial",14,-80.961,22.277,"Medium Light",20
"COL-0",3,"ad-3",30.5,387.75,NA,TRUE,"adaxial",10,-8.653,23.265,"Medium Light",20
"COL-0",3,"ad-3",318.5,1.75,NA,FALSE,"adaxial",20,26.565,NA,"Medium Light",20
"COL-0",3,"ad-3",33.25,419.75,NA,FALSE,"adaxial",11,59.036,20.408,"Medium Light",20
"COL-0",3,"ad-3",340.25,81.5,16565.9821672753,FALSE,"adaxial",18,45.971,20.863,"Medium Light",20
"COL-0",3,"ad-3",396.5,299,16244.2837346007,FALSE,"adaxial",17,-17.65,23.087,"Medium Light",20
"COL-0",3,"ad-3",429,312,NA,TRUE,"adaxial",16,-27.646,23.707,"Medium Light",20
"COL-0",3,"ad-3",430,414.5,NA,TRUE,"adaxial",15,-7.431,23.195,"Medium Light",20
"COL-0",3,"ad-3",446.5,85,NA,TRUE,"adaxial",19,23.499,25.08,"Medium Light",20
"COL-0",3,"ad-3",75,473.75,NA,FALSE,"adaxial",12,-44.193,25.105,"Medium Light",20
"COL-0",3,"ad-3",95.75,194.75,NA,TRUE,"adaxial",4,-22.068,19.962,"Medium Light",20
"COL-0",3,"ad-4",105.5,294.5,4840.74268830733,FALSE,"adaxial",10,24.228,21.932,"Medium Light",20
"COL-0",3,"ad-4",129,260.25,12285.4411835582,FALSE,"adaxial",9,-85.135,23.585,"Medium Light",20
"COL-0",3,"ad-4",134.75,24,NA,FALSE,"adaxial",19,85.711,20.056,"Medium Light",20
"COL-0",3,"ad-4",139.5,360.75,NA,TRUE,"adaxial",12,-31.185,22.209,"Medium Light",20
"COL-0",3,"ad-4",177.75,189.25,15629.2256362775,FALSE,"adaxial",8,-43.315,24.052,"Medium Light",20
"COL-0",3,"ad-4",226.25,82.75,8751.34407371389,FALSE,"adaxial",2,78.179,21.966,"Medium Light",20
"COL-0",3,"ad-4",228.25,8,NA,TRUE,"adaxial",20,-47.816,21.593,"Medium Light",20
"COL-0",3,"ad-4",272.75,388.75,NA,TRUE,"adaxial",13,24.444,18.125,"Medium Light",20
"COL-0",3,"ad-4",278.75,170.5,10617.9611181833,FALSE,"adaxial",7,64.592,22.142,"Medium Light",20
"COL-0",3,"ad-4",3,84.5,NA,FALSE,"adaxial",1,75.964,20.616,"Medium Light",20
"COL-0",3,"ad-4",300.25,67,NA,TRUE,"adaxial",3,-72.646,25.145,"Medium Light",20
"COL-0",3,"ad-4",334.5,351.75,12389.8983932155,FALSE,"adaxial",14,34.16,16.919,"Medium Light",20
"COL-0",3,"ad-4",335.25,437.5,NA,TRUE,"adaxial",17,34.592,17.614,"Medium Light",20
"COL-0",3,"ad-4",339.25,185.75,10621.603198041,FALSE,"adaxial",6,16.557,19.3,"Medium Light",20
"COL-0",3,"ad-4",371.75,457.25,NA,TRUE,"adaxial",16,63.97,23.927,"Medium Light",20
"COL-0",3,"ad-4",386.25,246.5,12419.8691168929,FALSE,"adaxial",18,59.744,20.839,"Medium Light",20
"COL-0",3,"ad-4",45.25,315.5,NA,FALSE,"adaxial",11,-67.38,19.5,"Medium Light",20
"COL-0",3,"ad-4",454.5,398.5,NA,TRUE,"adaxial",15,-15.945,21.84,"Medium Light",20
"COL-0",3,"ad-4",473.5,200.75,NA,TRUE,"adaxial",5,-82.057,21.708,"Medium Light",20
"COL-0",3,"ad-4",481.75,133.75,NA,TRUE,"adaxial",4,-72.3,24.668,"Medium Light",20
"COL-0",4,"ab-1",1.5,322.75,NA,TRUE,"abaxial",15,26.565,NA,"Medium Light",26
"COL-0",4,"ab-1",106.75,506.5,NA,TRUE,"abaxial",25,63.435,NA,"Medium Light",26
"COL-0",4,"ab-1",107.75,472.75,8665.19226453053,FALSE,"abaxial",24,65.136,22.594,"Medium Light",26
"COL-0",4,"ab-1",12.25,477,NA,FALSE,"abaxial",26,41.285,27.281,"Medium Light",26
"COL-0",4,"ab-1",163.75,325.25,12910.0056933097,FALSE,"abaxial",14,20.695,24.052,"Medium Light",26
"COL-0",4,"ab-1",18,149.75,NA,TRUE,"abaxial",5,58.109,26.5,"Medium Light",26
"COL-0",4,"ab-1",191.5,438.75,NA,TRUE,"abaxial",20,18.06,24.192,"Medium Light",26
"COL-0",4,"ab-1",196.25,237,15031.7173396385,FALSE,"abaxial",13,35.676,24.005,"Medium Light",26
"COL-0",4,"ab-1",198,27.5,NA,FALSE,"abaxial",1,51.71,24.207,"Medium Light",26
"COL-0",4,"ab-1",225.75,142,11646.6867364095,FALSE,"abaxial",7,-88.854,25.005,"Medium Light",26
"COL-0",4,"ab-1",226.25,411,8944.55701111763,FALSE,"abaxial",16,30.343,23.754,"Medium Light",26
"COL-0",4,"ab-1",260.5,461.5,NA,TRUE,"abaxial",21,-69.775,20.248,"Medium Light",26
"COL-0",4,"ab-1",271.25,108.5,7353.75886913374,FALSE,"abaxial",8,39.036,23.817,"Medium Light",26
"COL-0",4,"ab-1",295.25,15,NA,TRUE,"abaxial",2,-9.273,24.824,"Medium Light",26
"COL-0",4,"ab-1",345.5,150.25,12883.0960413857,FALSE,"abaxial",9,44.236,26.519,"Medium Light",26
"COL-0",4,"ab-1",352.75,301.25,18034.8357833347,FALSE,"abaxial",17,50.356,22.727,"Medium Light",26
"COL-0",4,"ab-1",355.5,463.25,NA,TRUE,"abaxial",22,77.471,23.049,"Medium Light",26
"COL-0",4,"ab-1",419.25,468.75,NA,TRUE,"abaxial",23,39.958,24.135,"Medium Light",26
"COL-0",4,"ab-1",426,142.75,8554.04309538394,FALSE,"abaxial",10,18.825,23.243,"Medium Light",26
"COL-0",4,"ab-1",431.25,337.25,NA,TRUE,"abaxial",18,-78.179,21.966,"Medium Light",26
"COL-0",4,"ab-1",448.5,53.5,NA,TRUE,"abaxial",3,9.866,23.345,"Medium Light",26
"COL-0",4,"ab-1",470.5,285.5,NA,TRUE,"abaxial",19,38.66,25.612,"Medium Light",26
"COL-0",4,"ab-1",471.5,131.25,NA,TRUE,"abaxial",11,71.966,22.611,"Medium Light",26
"COL-0",4,"ab-1",475.75,31.5,NA,TRUE,"abaxial",4,44.119,22.984,"Medium Light",26
"COL-0",4,"ab-1",55.5,163,14136.2707083984,FALSE,"abaxial",6,-67.166,20.616,"Medium Light",26
"COL-0",4,"ab-1",73,280,NA,TRUE,"abaxial",12,65.376,26.401,"Medium Light",26
"COL-0",4,"ab-2",105,363.5,8822.7782469797,FALSE,"abaxial",22,61.189,22.825,"Medium Light",26
"COL-0",4,"ab-2",113.5,64.5,NA,TRUE,"abaxial",2,-75.379,23.77,"Medium Light",26
"COL-0",4,"ab-2",119.25,156.25,6658.17488951979,FALSE,"abaxial",8,23.839,23.505,"Medium Light",26
"COL-0",4,"ab-2",126.25,306.25,9296.11520821032,FALSE,"abaxial",21,-83.66,22.638,"Medium Light",26
"COL-0",4,"ab-2",163.75,269,8297.58044061319,FALSE,"abaxial",19,18.853,21.662,"Medium Light",26
"COL-0",4,"ab-2",176,460.75,NA,TRUE,"abaxial",18,68.199,24.233,"Medium Light",26
"COL-0",4,"ab-2",187.25,130.5,11940.3260455499,FALSE,"abaxial",7,-51.147,23.114,"Medium Light",26
"COL-0",4,"ab-2",249.25,282,14435.1790203849,FALSE,"abaxial",20,-36.607,21.8,"Medium Light",26
"COL-0",4,"ab-2",262,51,NA,TRUE,"abaxial",3,-58.241,24.698,"Medium Light",26
"COL-0",4,"ab-2",275.25,508.75,NA,TRUE,"abaxial",25,71.565,NA,"Medium Light",26
"COL-0",4,"ab-2",298.5,53,NA,TRUE,"abaxial",4,61.189,22.825,"Medium Light",26
"COL-0",4,"ab-2",303.25,468.75,NA,TRUE,"abaxial",17,37.093,25.7,"Medium Light",26
"COL-0",4,"ab-2",335.5,165.5,14256.1165666114,FALSE,"abaxial",6,-68.199,26.926,"Medium Light",26
"COL-0",4,"ab-2",342.25,373.75,13772.0640346713,FALSE,"abaxial",15,-88.877,25.505,"Medium Light",26
"COL-0",4,"ab-2",347.5,276.25,6573.76116355384,FALSE,"abaxial",12,56.31,23.436,"Medium Light",26
"COL-0",4,"ab-2",357,248,10187.3518003862,FALSE,"abaxial",11,55.62,23.022,"Medium Light",26
"COL-0",4,"ab-2",398.75,71.5,NA,TRUE,"abaxial",5,55.981,24.13,"Medium Light",26
"COL-0",4,"ab-2",41.25,388.75,NA,TRUE,"abaxial",23,-28.142,24.382,"Medium Light",26
"COL-0",4,"ab-2",430.75,509.5,NA,TRUE,"abaxial",26,63.435,NA,"Medium Light",26
"COL-0",4,"ab-2",44.5,46.5,NA,TRUE,"abaxial",1,-70.017,23.409,"Medium Light",26
"COL-0",4,"ab-2",459.5,322,NA,TRUE,"abaxial",13,-87.614,24.021,"Medium Light",26
"COL-0",4,"ab-2",460.25,465,NA,FALSE,"abaxial",16,50.793,24.52,"Medium Light",26
"COL-0",4,"ab-2",476.75,350.25,NA,TRUE,"abaxial",14,8.471,23.759,"Medium Light",26
"COL-0",4,"ab-2",511.25,45.5,NA,TRUE,"abaxial",10,75.964,NA,"Medium Light",26
"COL-0",4,"ab-2",9.25,473.25,NA,TRUE,"abaxial",24,-68.806,26.277,"Medium Light",26
"COL-0",4,"ab-2",96.5,193.5,NA,TRUE,"abaxial",9,59.036,23.324,"Medium Light",26
"COL-0",4,"ab-3",0.75,428.5,NA,FALSE,"abaxial",15,75.964,NA,"Medium Light",26
"COL-0",4,"ab-3",149.5,215.25,11221.360795673,FALSE,"abaxial",13,11.944,26.575,"Medium Light",26
"COL-0",4,"ab-3",169.25,186.25,10294.2779415993,FALSE,"abaxial",12,86.496,24.546,"Medium Light",26
"COL-0",4,"ab-3",178.5,394.25,10981.2656339567,FALSE,"abaxial",17,-45.83,24.398,"Medium Light",26
"COL-0",4,"ab-3",195.75,426.25,NA,TRUE,"abaxial",18,74.539,24.382,"Medium Light",26
"COL-0",4,"ab-3",196.75,310.75,14391.0676875516,FALSE,"abaxial",19,88.831,24.505,"Medium Light",26
"COL-0",4,"ab-3",20.25,192,NA,FALSE,"abaxial",14,2.246,25.52,"Medium Light",26
"COL-0",4,"ab-3",21.25,443,NA,TRUE,"abaxial",16,61.074,21.708,"Medium Light",26
"COL-0",4,"ab-3",220.25,8.25,NA,TRUE,"abaxial",2,-135,NA,"Medium Light",26
"COL-0",4,"ab-3",224.5,463.5,NA,TRUE,"abaxial",21,38.66,25.612,"Medium Light",26
"COL-0",4,"ab-3",235.25,177.75,5904.96330671687,FALSE,"abaxial",11,46.591,25.466,"Medium Light",26
"COL-0",4,"ab-3",256.25,82.75,12313.2644771548,FALSE,"abaxial",4,88.831,24.505,"Medium Light",26
"COL-0",4,"ab-3",268,204.5,9867.02420013245,FALSE,"abaxial",10,9.462,24.331,"Medium Light",26
"COL-0",4,"ab-3",295.75,0.5,NA,TRUE,"abaxial",3,63.435,NA,"Medium Light",26
"COL-0",4,"ab-3",310.75,382,14295.9771105476,FALSE,"abaxial",20,50.194,27.336,"Medium Light",26
"COL-0",4,"ab-3",349.5,254.75,7531.928906563,FALSE,"abaxial",25,-71.966,22.611,"Medium Light",26
"COL-0",4,"ab-3",35.75,25.75,NA,TRUE,"abaxial",1,51.52,24.91,"Medium Light",26
"COL-0",4,"ab-3",364.5,277.5,9382.77286955203,FALSE,"abaxial",24,0,24,"Medium Light",26
"COL-0",4,"ab-3",371.25,508.5,NA,TRUE,"abaxial",22,33.69,NA,"Medium Light",26
"COL-0",4,"ab-3",376.25,468.25,NA,TRUE,"abaxial",23,-59.826,24.87,"Medium Light",26
"COL-0",4,"ab-3",408,75,8981.44733263366,FALSE,"abaxial",5,-75.379,23.77,"Medium Light",26
"COL-0",4,"ab-3",424,179.25,9239.26767094228,FALSE,"abaxial",9,56.31,23.436,"Medium Light",26
"COL-0",4,"ab-3",425.75,40.75,NA,FALSE,"abaxial",6,-67.479,22.192,"Medium Light",26
"COL-0",4,"ab-3",448.25,246.25,NA,TRUE,"abaxial",26,36.634,24.3,"Medium Light",26
"COL-0",4,"ab-3",482.75,103.25,NA,FALSE,"abaxial",7,73.179,22.461,"Medium Light",26
"COL-0",4,"ab-3",485.75,133.5,NA,TRUE,"abaxial",8,-42.274,22.299,"Medium Light",26
"COL-0",4,"ab-4",114,37.25,NA,TRUE,"abaxial",2,18.825,23.243,"Medium Light",23
"COL-0",4,"ab-4",133,411,9833.77346515743,FALSE,"abaxial",17,-45,25.456,"Medium Light",23
"COL-0",4,"ab-4",138,11,NA,TRUE,"abaxial",3,-51.34,25.612,"Medium Light",23
"COL-0",4,"ab-4",158,312.75,5992.19524859079,FALSE,"abaxial",15,-52.883,23.2,"Medium Light",23
"COL-0",4,"ab-4",183,472.25,NA,FALSE,"abaxial",21,15.376,20.742,"Medium Light",23
"COL-0",4,"ab-4",199.75,319,5703.74997000499,FALSE,"abaxial",14,88.807,24.005,"Medium Light",23
"COL-0",4,"ab-4",208.75,228.75,15294.8094878508,FALSE,"abaxial",6,-26.075,26.163,"Medium Light",23
"COL-0",4,"ab-4",245.5,397.5,12905.1024848487,FALSE,"abaxial",19,-46.736,23.345,"Medium Light",23
"COL-0",4,"ab-4",263.75,236.25,13391.1983333833,FALSE,"abaxial",7,-59.036,20.408,"Medium Light",23
"COL-0",4,"ab-4",267,276,6248.2338888317,FALSE,"abaxial",13,5.44,21.095,"Medium Light",23
"COL-0",4,"ab-4",27,425.75,NA,TRUE,"abaxial",18,-76.239,25.224,"Medium Light",23
"COL-0",4,"ab-4",354.25,279,13936.670755179,FALSE,"abaxial",12,-59.237,24.439,"Medium Light",23
"COL-0",4,"ab-4",357.75,489.5,NA,FALSE,"abaxial",22,8.915,25.812,"Medium Light",23
"COL-0",4,"ab-4",36.25,237.75,NA,TRUE,"abaxial",5,-73.887,23.42,"Medium Light",23
"COL-0",4,"ab-4",395.5,380.5,NA,TRUE,"abaxial",20,-65.556,24.166,"Medium Light",23
"COL-0",4,"ab-4",403,482.75,NA,TRUE,"abaxial",23,71.147,21.662,"Medium Light",23
"COL-0",4,"ab-4",430.25,174.5,15514.8054575715,FALSE,"abaxial",10,-69.717,24.52,"Medium Light",23
"COL-0",4,"ab-4",447.75,65.25,NA,FALSE,"abaxial",8,28.496,19.912,"Medium Light",23
"COL-0",4,"ab-4",459.75,92.5,NA,FALSE,"abaxial",9,47.643,23.005,"Medium Light",23
"COL-0",4,"ab-4",510.75,210.75,NA,TRUE,"abaxial",11,108.435,NA,"Medium Light",23
"COL-0",4,"ab-4",61.5,210.75,NA,TRUE,"abaxial",4,29.604,25.303,"Medium Light",23
"COL-0",4,"ab-4",63,76.5,NA,TRUE,"abaxial",1,59.036,23.324,"Medium Light",23
"COL-0",4,"ab-4",92.25,317.25,NA,TRUE,"abaxial",16,62.879,23.033,"Medium Light",23
"COL-0",4,"ad-1",102.75,82,NA,FALSE,"adaxial",2,49.028,25.164,"Medium Light",26
"COL-0",4,"ad-1",111.25,214.5,7521.74010057482,FALSE,"adaxial",14,-27.15,21.915,"Medium Light",26
"COL-0",4,"ad-1",130.25,258,5998.46551629426,FALSE,"adaxial",16,83.517,22.142,"Medium Light",26
"COL-0",4,"ad-1",135.5,356.75,7633.15297637457,FALSE,"adaxial",20,15.376,20.742,"Medium Light",26
"COL-0",4,"ad-1",138.5,48.5,NA,FALSE,"adaxial",1,8.427,27.295,"Medium Light",26
"COL-0",4,"ad-1",150,331.5,3912.77761995624,FALSE,"adaxial",18,-7.125,24.187,"Medium Light",26
"COL-0",4,"ad-1",162.25,141.75,9088.32531830415,FALSE,"adaxial",3,69.905,21.829,"Medium Light",26
"COL-0",4,"ad-1",165.5,217.25,6812.49397673146,FALSE,"adaxial",13,-18.06,24.192,"Medium Light",26
"COL-0",4,"ad-1",2.5,183.5,NA,FALSE,"adaxial",15,0,NA,"Medium Light",26
"COL-0",4,"ad-1",208.75,335.25,NA,TRUE,"adaxial",19,58.325,27.613,"Medium Light",26
"COL-0",4,"ad-1",249.5,0.25,NA,FALSE,"adaxial",5,1.364,21.006,"Medium Light",26
"COL-0",4,"ad-1",265.5,56.75,10736.1917984663,FALSE,"adaxial",4,-9.039,22.277,"Medium Light",26
"COL-0",4,"ad-1",275.25,190.5,8970.55684360715,FALSE,"adaxial",12,-35.096,22.611,"Medium Light",26
"COL-0",4,"ad-1",310.5,235.25,9143.154866172,FALSE,"adaxial",17,76.759,26.196,"Medium Light",26
"COL-0",4,"ad-1",312.5,1.5,NA,FALSE,"adaxial",6,0,NA,"Medium Light",26
